BATCH_ID,PRODUCT_LINE,LAYUP_START,LAYUP_END,CURE_START,CURE_END,TRIM_START,TRIM_END,QC_TIMESTAMP,QC_RESULT,SCRAP_FLAG,DELAMINATION_SCORE
BATCH-20260118-08,AVALANCHE_X1,2026-01-19T06:35:24.238148,2026-01-19T08:35:24.238148,2026-01-19T09:05:24.238148,2026-01-19T13:05:24.238148,2026-01-19T13:20:24.238148,2026-01-19T14:20:24.238148,2026-01-19T14:50:24.238148,PASS,False,28.8
BATCH-20260119-01,AVALANCHE_X1,2026-01-19T09:35:24.238148,2026-01-19T11:35:24.238148,2026-01-19T12:05:24.238148,2026-01-19T16:05:24.238148,2026-01-19T16:20:24.238148,2026-01-19T17:20:24.238148,2026-01-19T17:50:24.238148,PASS,False,10.8
BATCH-20260119-02,AVALANCHE_X1,2026-01-19T12:35:24.238148,2026-01-19T14:35:24.238148,2026-01-19T15:05:24.238148,2026-01-19T19:05:24.238148,2026-01-19T19:20:24.238148,2026-01-19T20:20:24.238148,2026-01-19T20:50:24.238148,PASS,False,34.5
BATCH-20260119-03,AVALANCHE_X1,2026-01-19T15:35:24.238148,2026-01-19T17:35:24.238148,2026-01-19T18:05:24.238148,2026-01-19T22:05:24.238148,2026-01-19T22:20:24.238148,2026-01-19T23:20:24.238148,2026-01-19T23:50:24.238148,REJECT,True,57.7
BATCH-20260119-04,AVALANCHE_X1,2026-01-19T18:35:24.238148,2026-01-19T20:35:24.238148,2026-01-19T21:05:24.238148,2026-01-20T01:05:24.238148,2026-01-20T01:20:24.238148,2026-01-20T02:20:24.238148,2026-01-20T02:50:24.238148,PASS,False,35.5
BATCH-20260119-05,AVALANCHE_X1,2026-01-19T21:35:24.238148,2026-01-19T23:35:24.238148,2026-01-20T00:05:24.238148,2026-01-20T04:05:24.238148,2026-01-20T04:20:24.238148,2026-01-20T05:20:24.238148,2026-01-20T05:50:24.238148,PASS,False,16.7
BATCH-20260119-06,AVALANCHE_X1,2026-01-20T00:35:24.238148,2026-01-20T02:35:24.238148,2026-01-20T03:05:24.238148,2026-01-20T07:05:24.238148,2026-01-20T07:20:24.238148,2026-01-20T08:20:24.238148,2026-01-20T08:50:24.238148,PASS,False,36.9
BATCH-20260119-07,AVALANCHE_X1,2026-01-20T03:35:24.238148,2026-01-20T05:35:24.238148,2026-01-20T06:05:24.238148,2026-01-20T10:05:24.238148,2026-01-20T10:20:24.238148,2026-01-20T11:20:24.238148,2026-01-20T11:50:24.238148,PASS,False,25.1
BATCH-20260119-08,AVALANCHE_X1,2026-01-20T06:35:24.238148,2026-01-20T08:35:24.238148,2026-01-20T09:05:24.238148,2026-01-20T13:05:24.238148,2026-01-20T13:20:24.238148,2026-01-20T14:20:24.238148,2026-01-20T14:50:24.238148,PASS,False,36.7
BATCH-20260120-01,AVALANCHE_X1,2026-01-20T09:35:24.238148,2026-01-20T11:35:24.238148,2026-01-20T12:05:24.238148,2026-01-20T16:05:24.238148,2026-01-20T16:20:24.238148,2026-01-20T17:20:24.238148,2026-01-20T17:50:24.238148,PASS,False,17.6
BATCH-20260120-02,AVALANCHE_X1,2026-01-20T12:35:24.238148,2026-01-20T14:35:24.238148,2026-01-20T15:05:24.238148,2026-01-20T19:05:24.238148,2026-01-20T19:20:24.238148,2026-01-20T20:20:24.238148,2026-01-20T20:50:24.238148,PASS,False,22.8
BATCH-20260120-03,AVALANCHE_X1,2026-01-20T15:35:24.238148,2026-01-20T17:35:24.238148,2026-01-20T18:05:24.238148,2026-01-20T22:05:24.238148,2026-01-20T22:20:24.238148,2026-01-20T23:20:24.238148,2026-01-20T23:50:24.238148,PASS,False,75.2
BATCH-20260120-04,AVALANCHE_X1,2026-01-20T18:35:24.238148,2026-01-20T20:35:24.238148,2026-01-20T21:05:24.238148,2026-01-21T01:05:24.238148,2026-01-21T01:20:24.238148,2026-01-21T02:20:24.238148,2026-01-21T02:50:24.238148,REJECT,True,84.4
BATCH-20260120-05,AVALANCHE_X1,2026-01-20T21:35:24.238148,2026-01-20T23:35:24.238148,2026-01-21T00:05:24.238148,2026-01-21T04:05:24.238148,2026-01-21T04:20:24.238148,2026-01-21T05:20:24.238148,2026-01-21T05:50:24.238148,REJECT,True,97.2
BATCH-20260120-06,AVALANCHE_X1,2026-01-21T00:35:24.238148,2026-01-21T02:35:24.238148,2026-01-21T03:05:24.238148,2026-01-21T07:05:24.238148,2026-01-21T07:20:24.238148,2026-01-21T08:20:24.238148,2026-01-21T08:50:24.238148,PASS,False,28.5
BATCH-20260120-07,AVALANCHE_X1,2026-01-21T03:35:24.238148,2026-01-21T05:35:24.238148,2026-01-21T06:05:24.238148,2026-01-21T10:05:24.238148,2026-01-21T10:20:24.238148,2026-01-21T11:20:24.238148,2026-01-21T11:50:24.238148,PASS,False,34.4
BATCH-20260120-08,AVALANCHE_X1,2026-01-21T06:35:24.238148,2026-01-21T08:35:24.238148,2026-01-21T09:05:24.238148,2026-01-21T13:05:24.238148,2026-01-21T13:20:24.238148,2026-01-21T14:20:24.238148,2026-01-21T14:50:24.238148,PASS,False,15.0
BATCH-20260121-01,AVALANCHE_X1,2026-01-21T09:35:24.238148,2026-01-21T11:35:24.238148,2026-01-21T12:05:24.238148,2026-01-21T16:05:24.238148,2026-01-21T16:20:24.238148,2026-01-21T17:20:24.238148,2026-01-21T17:50:24.238148,PASS,False,15.5
BATCH-20260121-02,AVALANCHE_X1,2026-01-21T12:35:24.238148,2026-01-21T14:35:24.238148,2026-01-21T15:05:24.238148,2026-01-21T19:05:24.238148,2026-01-21T19:20:24.238148,2026-01-21T20:20:24.238148,2026-01-21T20:50:24.238148,PASS,False,29.8
BATCH-20260121-03,AVALANCHE_X1,2026-01-21T15:35:24.238148,2026-01-21T17:35:24.238148,2026-01-21T18:05:24.238148,2026-01-21T22:05:24.238148,2026-01-21T22:20:24.238148,2026-01-21T23:20:24.238148,2026-01-21T23:50:24.238148,PASS,False,38.4
BATCH-20260121-04,AVALANCHE_X1,2026-01-21T18:35:24.238148,2026-01-21T20:35:24.238148,2026-01-21T21:05:24.238148,2026-01-22T01:05:24.238148,2026-01-22T01:20:24.238148,2026-01-22T02:20:24.238148,2026-01-22T02:50:24.238148,PASS,False,11.9
BATCH-20260121-05,AVALANCHE_X1,2026-01-21T21:35:24.238148,2026-01-21T23:35:24.238148,2026-01-22T00:05:24.238148,2026-01-22T04:05:24.238148,2026-01-22T04:20:24.238148,2026-01-22T05:20:24.238148,2026-01-22T05:50:24.238148,PASS,False,16.0
BATCH-20260121-06,AVALANCHE_X1,2026-01-22T00:35:24.238148,2026-01-22T02:35:24.238148,2026-01-22T03:05:24.238148,2026-01-22T07:05:24.238148,2026-01-22T07:20:24.238148,2026-01-22T08:20:24.238148,2026-01-22T08:50:24.238148,PASS,False,18.4
BATCH-20260121-07,AVALANCHE_X1,2026-01-22T03:35:24.238148,2026-01-22T05:35:24.238148,2026-01-22T06:05:24.238148,2026-01-22T10:05:24.238148,2026-01-22T10:20:24.238148,2026-01-22T11:20:24.238148,2026-01-22T11:50:24.238148,PASS,False,33.9
BATCH-20260121-08,AVALANCHE_X1,2026-01-22T06:35:24.238148,2026-01-22T08:35:24.238148,2026-01-22T09:05:24.238148,2026-01-22T13:05:24.238148,2026-01-22T13:20:24.238148,2026-01-22T14:20:24.238148,2026-01-22T14:50:24.238148,PASS,False,10.2
BATCH-20260122-01,AVALANCHE_X1,2026-01-22T09:35:24.238148,2026-01-22T11:35:24.238148,2026-01-22T12:05:24.238148,2026-01-22T16:05:24.238148,2026-01-22T16:20:24.238148,2026-01-22T17:20:24.238148,2026-01-22T17:50:24.238148,PASS,False,12.2
BATCH-20260122-02,AVALANCHE_X1,2026-01-22T12:35:24.238148,2026-01-22T14:35:24.238148,2026-01-22T15:05:24.238148,2026-01-22T19:05:24.238148,2026-01-22T19:20:24.238148,2026-01-22T20:20:24.238148,2026-01-22T20:50:24.238148,PASS,False,25.8
BATCH-20260122-03,AVALANCHE_X1,2026-01-22T15:35:24.238148,2026-01-22T17:35:24.238148,2026-01-22T18:05:24.238148,2026-01-22T22:05:24.238148,2026-01-22T22:20:24.238148,2026-01-22T23:20:24.238148,2026-01-22T23:50:24.238148,PASS,False,30.8
BATCH-20260122-04,AVALANCHE_X1,2026-01-22T18:35:24.238148,2026-01-22T20:35:24.238148,2026-01-22T21:05:24.238148,2026-01-23T01:05:24.238148,2026-01-23T01:20:24.238148,2026-01-23T02:20:24.238148,2026-01-23T02:50:24.238148,PASS,False,19.3
BATCH-20260122-05,AVALANCHE_X1,2026-01-22T21:35:24.238148,2026-01-22T23:35:24.238148,2026-01-23T00:05:24.238148,2026-01-23T04:05:24.238148,2026-01-23T04:20:24.238148,2026-01-23T05:20:24.238148,2026-01-23T05:50:24.238148,PASS,False,16.9
BATCH-20260122-06,AVALANCHE_X1,2026-01-23T00:35:24.238148,2026-01-23T02:35:24.238148,2026-01-23T03:05:24.238148,2026-01-23T07:05:24.238148,2026-01-23T07:20:24.238148,2026-01-23T08:20:24.238148,2026-01-23T08:50:24.238148,PASS,False,28.8
BATCH-20260122-07,AVALANCHE_X1,2026-01-23T03:35:24.238148,2026-01-23T05:35:24.238148,2026-01-23T06:05:24.238148,2026-01-23T10:05:24.238148,2026-01-23T10:20:24.238148,2026-01-23T11:20:24.238148,2026-01-23T11:50:24.238148,PASS,False,24.9
BATCH-20260122-08,AVALANCHE_X1,2026-01-23T06:35:24.238148,2026-01-23T08:35:24.238148,2026-01-23T09:05:24.238148,2026-01-23T13:05:24.238148,2026-01-23T13:20:24.238148,2026-01-23T14:20:24.238148,2026-01-23T14:50:24.238148,PASS,False,16.7
BATCH-20260123-01,AVALANCHE_X1,2026-01-23T09:35:24.238148,2026-01-23T11:35:24.238148,2026-01-23T12:05:24.238148,2026-01-23T16:05:24.238148,2026-01-23T16:20:24.238148,2026-01-23T17:20:24.238148,2026-01-23T17:50:24.238148,PASS,False,37.9
BATCH-20260123-02,AVALANCHE_X1,2026-01-23T12:35:24.238148,2026-01-23T14:35:24.238148,2026-01-23T15:05:24.238148,2026-01-23T19:05:24.238148,2026-01-23T19:20:24.238148,2026-01-23T20:20:24.238148,2026-01-23T20:50:24.238148,PASS,False,12.7
BATCH-20260123-03,AVALANCHE_X1,2026-01-23T15:35:24.238148,2026-01-23T17:35:24.238148,2026-01-23T18:05:24.238148,2026-01-23T22:05:24.238148,2026-01-23T22:20:24.238148,2026-01-23T23:20:24.238148,2026-01-23T23:50:24.238148,PASS,False,11.2
BATCH-20260123-04,AVALANCHE_X1,2026-01-23T18:35:24.238148,2026-01-23T20:35:24.238148,2026-01-23T21:05:24.238148,2026-01-24T01:05:24.238148,2026-01-24T01:20:24.238148,2026-01-24T02:20:24.238148,2026-01-24T02:50:24.238148,PASS,False,14.2
BATCH-20260123-05,AVALANCHE_X1,2026-01-23T21:35:24.238148,2026-01-23T23:35:24.238148,2026-01-24T00:05:24.238148,2026-01-24T04:05:24.238148,2026-01-24T04:20:24.238148,2026-01-24T05:20:24.238148,2026-01-24T05:50:24.238148,PASS,False,26.3
BATCH-20260123-06,AVALANCHE_X1,2026-01-24T00:35:24.238148,2026-01-24T02:35:24.238148,2026-01-24T03:05:24.238148,2026-01-24T07:05:24.238148,2026-01-24T07:20:24.238148,2026-01-24T08:20:24.238148,2026-01-24T08:50:24.238148,PASS,False,13.0
BATCH-20260123-07,AVALANCHE_X1,2026-01-24T03:35:24.238148,2026-01-24T05:35:24.238148,2026-01-24T06:05:24.238148,2026-01-24T10:05:24.238148,2026-01-24T10:20:24.238148,2026-01-24T11:20:24.238148,2026-01-24T11:50:24.238148,PASS,False,32.3
BATCH-20260123-08,AVALANCHE_X1,2026-01-24T06:35:24.238148,2026-01-24T08:35:24.238148,2026-01-24T09:05:24.238148,2026-01-24T13:05:24.238148,2026-01-24T13:20:24.238148,2026-01-24T14:20:24.238148,2026-01-24T14:50:24.238148,PASS,False,11.9
BATCH-20260124-01,AVALANCHE_X1,2026-01-24T09:35:24.238148,2026-01-24T11:35:24.238148,2026-01-24T12:05:24.238148,2026-01-24T16:05:24.238148,2026-01-24T16:20:24.238148,2026-01-24T17:20:24.238148,2026-01-24T17:50:24.238148,PASS,False,29.4
BATCH-20260124-02,AVALANCHE_X1,2026-01-24T12:35:24.238148,2026-01-24T14:35:24.238148,2026-01-24T15:05:24.238148,2026-01-24T19:05:24.238148,2026-01-24T19:20:24.238148,2026-01-24T20:20:24.238148,2026-01-24T20:50:24.238148,PASS,False,28.9
BATCH-20260124-03,AVALANCHE_X1,2026-01-24T15:35:24.238148,2026-01-24T17:35:24.238148,2026-01-24T18:05:24.238148,2026-01-24T22:05:24.238148,2026-01-24T22:20:24.238148,2026-01-24T23:20:24.238148,2026-01-24T23:50:24.238148,REJECT,True,53.3
BATCH-20260124-04,AVALANCHE_X1,2026-01-24T18:35:24.238148,2026-01-24T20:35:24.238148,2026-01-24T21:05:24.238148,2026-01-25T01:05:24.238148,2026-01-25T01:20:24.238148,2026-01-25T02:20:24.238148,2026-01-25T02:50:24.238148,PASS,False,12.8
BATCH-20260124-05,AVALANCHE_X1,2026-01-24T21:35:24.238148,2026-01-24T23:35:24.238148,2026-01-25T00:05:24.238148,2026-01-25T04:05:24.238148,2026-01-25T04:20:24.238148,2026-01-25T05:20:24.238148,2026-01-25T05:50:24.238148,PASS,False,10.2
BATCH-20260124-06,AVALANCHE_X1,2026-01-25T00:35:24.238148,2026-01-25T02:35:24.238148,2026-01-25T03:05:24.238148,2026-01-25T07:05:24.238148,2026-01-25T07:20:24.238148,2026-01-25T08:20:24.238148,2026-01-25T08:50:24.238148,PASS,False,41.2
BATCH-20260124-07,AVALANCHE_X1,2026-01-25T03:35:24.238148,2026-01-25T05:35:24.238148,2026-01-25T06:05:24.238148,2026-01-25T10:05:24.238148,2026-01-25T10:20:24.238148,2026-01-25T11:20:24.238148,2026-01-25T11:50:24.238148,PASS,False,23.7
BATCH-20260124-08,AVALANCHE_X1,2026-01-25T06:35:24.238148,2026-01-25T08:35:24.238148,2026-01-25T09:05:24.238148,2026-01-25T13:05:24.238148,2026-01-25T13:20:24.238148,2026-01-25T14:20:24.238148,2026-01-25T14:50:24.238148,PASS,False,37.1
BATCH-20260125-01,AVALANCHE_X1,2026-01-25T09:35:24.238148,2026-01-25T11:35:24.238148,2026-01-25T12:05:24.238148,2026-01-25T16:05:24.238148,2026-01-25T16:20:24.238148,2026-01-25T17:20:24.238148,2026-01-25T17:50:24.238148,PASS,False,27.8
BATCH-20260125-02,AVALANCHE_X1,2026-01-25T12:35:24.238148,2026-01-25T14:35:24.238148,2026-01-25T15:05:24.238148,2026-01-25T19:05:24.238148,2026-01-25T19:20:24.238148,2026-01-25T20:20:24.238148,2026-01-25T20:50:24.238148,PASS,False,15.1
BATCH-20260125-03,AVALANCHE_X1,2026-01-25T15:35:24.238148,2026-01-25T17:35:24.238148,2026-01-25T18:05:24.238148,2026-01-25T22:05:24.238148,2026-01-25T22:20:24.238148,2026-01-25T23:20:24.238148,2026-01-25T23:50:24.238148,PASS,False,25.7
BATCH-20260125-04,AVALANCHE_X1,2026-01-25T18:35:24.238148,2026-01-25T20:35:24.238148,2026-01-25T21:05:24.238148,2026-01-26T01:05:24.238148,2026-01-26T01:20:24.238148,2026-01-26T02:20:24.238148,2026-01-26T02:50:24.238148,REJECT,True,40.3
BATCH-20260125-05,AVALANCHE_X1,2026-01-25T21:35:24.238148,2026-01-25T23:35:24.238148,2026-01-26T00:05:24.238148,2026-01-26T04:05:24.238148,2026-01-26T04:20:24.238148,2026-01-26T05:20:24.238148,2026-01-26T05:50:24.238148,PASS,False,28.4
BATCH-20260125-06,AVALANCHE_X1,2026-01-26T00:35:24.238148,2026-01-26T02:35:24.238148,2026-01-26T03:05:24.238148,2026-01-26T07:05:24.238148,2026-01-26T07:20:24.238148,2026-01-26T08:20:24.238148,2026-01-26T08:50:24.238148,PASS,False,17.1
BATCH-20260125-07,AVALANCHE_X1,2026-01-26T03:35:24.238148,2026-01-26T05:35:24.238148,2026-01-26T06:05:24.238148,2026-01-26T10:05:24.238148,2026-01-26T10:20:24.238148,2026-01-26T11:20:24.238148,2026-01-26T11:50:24.238148,PASS,False,19.6
BATCH-20260125-08,AVALANCHE_X1,2026-01-26T06:35:24.238148,2026-01-26T08:35:24.238148,2026-01-26T09:05:24.238148,2026-01-26T13:05:24.238148,2026-01-26T13:20:24.238148,2026-01-26T14:20:24.238148,2026-01-26T14:50:24.238148,PASS,False,33.2
BATCH-20260126-01,AVALANCHE_X1,2026-01-26T09:35:24.238148,2026-01-26T11:35:24.238148,2026-01-26T12:05:24.238148,2026-01-26T16:05:24.238148,2026-01-26T16:20:24.238148,2026-01-26T17:20:24.238148,2026-01-26T17:50:24.238148,PASS,False,37.8
BATCH-20260126-02,AVALANCHE_X1,2026-01-26T12:35:24.238148,2026-01-26T14:35:24.238148,2026-01-26T15:05:24.238148,2026-01-26T19:05:24.238148,2026-01-26T19:20:24.238148,2026-01-26T20:20:24.238148,2026-01-26T20:50:24.238148,PASS,False,11.0
BATCH-20260126-03,AVALANCHE_X1,2026-01-26T15:35:24.238148,2026-01-26T17:35:24.238148,2026-01-26T18:05:24.238148,2026-01-26T22:05:24.238148,2026-01-26T22:20:24.238148,2026-01-26T23:20:24.238148,2026-01-26T23:50:24.238148,PASS,False,33.5
BATCH-20260126-04,AVALANCHE_X1,2026-01-26T18:35:24.238148,2026-01-26T20:35:24.238148,2026-01-26T21:05:24.238148,2026-01-27T01:05:24.238148,2026-01-27T01:20:24.238148,2026-01-27T02:20:24.238148,2026-01-27T02:50:24.238148,PASS,False,17.4
BATCH-20260126-05,AVALANCHE_X1,2026-01-26T21:35:24.238148,2026-01-26T23:35:24.238148,2026-01-27T00:05:24.238148,2026-01-27T04:05:24.238148,2026-01-27T04:20:24.238148,2026-01-27T05:20:24.238148,2026-01-27T05:50:24.238148,PASS,False,37.9
BATCH-20260126-06,AVALANCHE_X1,2026-01-27T00:35:24.238148,2026-01-27T02:35:24.238148,2026-01-27T03:05:24.238148,2026-01-27T07:05:24.238148,2026-01-27T07:20:24.238148,2026-01-27T08:20:24.238148,2026-01-27T08:50:24.238148,PASS,False,35.2
BATCH-20260126-07,AVALANCHE_X1,2026-01-27T03:35:24.238148,2026-01-27T05:35:24.238148,2026-01-27T06:05:24.238148,2026-01-27T10:05:24.238148,2026-01-27T10:20:24.238148,2026-01-27T11:20:24.238148,2026-01-27T11:50:24.238148,PASS,False,18.4
BATCH-20260126-08,AVALANCHE_X1,2026-01-27T06:35:24.238148,2026-01-27T08:35:24.238148,2026-01-27T09:05:24.238148,2026-01-27T13:05:24.238148,2026-01-27T13:20:24.238148,2026-01-27T14:20:24.238148,2026-01-27T14:50:24.238148,PASS,False,18.2
BATCH-20260127-01,AVALANCHE_X1,2026-01-27T09:35:24.238148,2026-01-27T11:35:24.238148,2026-01-27T12:05:24.238148,2026-01-27T16:05:24.238148,2026-01-27T16:20:24.238148,2026-01-27T17:20:24.238148,2026-01-27T17:50:24.238148,PASS,False,16.5
BATCH-20260127-02,AVALANCHE_X1,2026-01-27T12:35:24.238148,2026-01-27T14:35:24.238148,2026-01-27T15:05:24.238148,2026-01-27T19:05:24.238148,2026-01-27T19:20:24.238148,2026-01-27T20:20:24.238148,2026-01-27T20:50:24.238148,PASS,False,37.0
BATCH-20260127-03,AVALANCHE_X1,2026-01-27T15:35:24.238148,2026-01-27T17:35:24.238148,2026-01-27T18:05:24.238148,2026-01-27T22:05:24.238148,2026-01-27T22:20:24.238148,2026-01-27T23:20:24.238148,2026-01-27T23:50:24.238148,PASS,False,55.7
BATCH-20260127-04,AVALANCHE_X1,2026-01-27T18:35:24.238148,2026-01-27T20:35:24.238148,2026-01-27T21:05:24.238148,2026-01-28T01:05:24.238148,2026-01-28T01:20:24.238148,2026-01-28T02:20:24.238148,2026-01-28T02:50:24.238148,PASS,False,70.0
BATCH-20260127-05,AVALANCHE_X1,2026-01-27T21:35:24.238148,2026-01-27T23:35:24.238148,2026-01-28T00:05:24.238148,2026-01-28T04:05:24.238148,2026-01-28T04:20:24.238148,2026-01-28T05:20:24.238148,2026-01-28T05:50:24.238148,PASS,False,62.2
BATCH-20260127-06,AVALANCHE_X1,2026-01-28T00:35:24.238148,2026-01-28T02:35:24.238148,2026-01-28T03:05:24.238148,2026-01-28T07:05:24.238148,2026-01-28T07:20:24.238148,2026-01-28T08:20:24.238148,2026-01-28T08:50:24.238148,PASS,False,22.3
BATCH-20260127-07,AVALANCHE_X1,2026-01-28T03:35:24.238148,2026-01-28T05:35:24.238148,2026-01-28T06:05:24.238148,2026-01-28T10:05:24.238148,2026-01-28T10:20:24.238148,2026-01-28T11:20:24.238148,2026-01-28T11:50:24.238148,PASS,False,24.8
BATCH-20260127-08,AVALANCHE_X1,2026-01-28T06:35:24.238148,2026-01-28T08:35:24.238148,2026-01-28T09:05:24.238148,2026-01-28T13:05:24.238148,2026-01-28T13:20:24.238148,2026-01-28T14:20:24.238148,2026-01-28T14:50:24.238148,PASS,False,33.0
BATCH-20260128-01,AVALANCHE_X1,2026-01-28T09:35:24.238148,2026-01-28T11:35:24.238148,2026-01-28T12:05:24.238148,2026-01-28T16:05:24.238148,2026-01-28T16:20:24.238148,2026-01-28T17:20:24.238148,2026-01-28T17:50:24.238148,PASS,False,38.0
BATCH-20260128-02,AVALANCHE_X1,2026-01-28T12:35:24.238148,2026-01-28T14:35:24.238148,2026-01-28T15:05:24.238148,2026-01-28T19:05:24.238148,2026-01-28T19:20:24.238148,2026-01-28T20:20:24.238148,2026-01-28T20:50:24.238148,PASS,False,15.9
BATCH-20260128-03,AVALANCHE_X1,2026-01-28T15:35:24.238148,2026-01-28T17:35:24.238148,2026-01-28T18:05:24.238148,2026-01-28T22:05:24.238148,2026-01-28T22:20:24.238148,2026-01-28T23:20:24.238148,2026-01-28T23:50:24.238148,PASS,False,38.1
BATCH-20260128-04,AVALANCHE_X1,2026-01-28T18:35:24.238148,2026-01-28T20:35:24.238148,2026-01-28T21:05:24.238148,2026-01-29T01:05:24.238148,2026-01-29T01:20:24.238148,2026-01-29T02:20:24.238148,2026-01-29T02:50:24.238148,PASS,False,15.4
BATCH-20260128-05,AVALANCHE_X1,2026-01-28T21:35:24.238148,2026-01-28T23:35:24.238148,2026-01-29T00:05:24.238148,2026-01-29T04:05:24.238148,2026-01-29T04:20:24.238148,2026-01-29T05:20:24.238148,2026-01-29T05:50:24.238148,PASS,False,27.8
BATCH-20260128-06,AVALANCHE_X1,2026-01-29T00:35:24.238148,2026-01-29T02:35:24.238148,2026-01-29T03:05:24.238148,2026-01-29T07:05:24.238148,2026-01-29T07:20:24.238148,2026-01-29T08:20:24.238148,2026-01-29T08:50:24.238148,PASS,False,30.8
BATCH-20260128-07,AVALANCHE_X1,2026-01-29T03:35:24.238148,2026-01-29T05:35:24.238148,2026-01-29T06:05:24.238148,2026-01-29T10:05:24.238148,2026-01-29T10:20:24.238148,2026-01-29T11:20:24.238148,2026-01-29T11:50:24.238148,PASS,False,24.1
BATCH-20260128-08,AVALANCHE_X1,2026-01-29T06:35:24.238148,2026-01-29T08:35:24.238148,2026-01-29T09:05:24.238148,2026-01-29T13:05:24.238148,2026-01-29T13:20:24.238148,2026-01-29T14:20:24.238148,2026-01-29T14:50:24.238148,PASS,False,39.2
BATCH-20260129-01,AVALANCHE_X1,2026-01-29T09:35:24.238148,2026-01-29T11:35:24.238148,2026-01-29T12:05:24.238148,2026-01-29T16:05:24.238148,2026-01-29T16:20:24.238148,2026-01-29T17:20:24.238148,2026-01-29T17:50:24.238148,PASS,False,44.5
BATCH-20260129-02,AVALANCHE_X1,2026-01-29T12:35:24.238148,2026-01-29T14:35:24.238148,2026-01-29T15:05:24.238148,2026-01-29T19:05:24.238148,2026-01-29T19:20:24.238148,2026-01-29T20:20:24.238148,2026-01-29T20:50:24.238148,PASS,False,19.6
BATCH-20260129-03,AVALANCHE_X1,2026-01-29T15:35:24.238148,2026-01-29T17:35:24.238148,2026-01-29T18:05:24.238148,2026-01-29T22:05:24.238148,2026-01-29T22:20:24.238148,2026-01-29T23:20:24.238148,2026-01-29T23:50:24.238148,PASS,False,48.6
BATCH-20260129-04,AVALANCHE_X1,2026-01-29T18:35:24.238148,2026-01-29T20:35:24.238148,2026-01-29T21:05:24.238148,2026-01-30T01:05:24.238148,2026-01-30T01:20:24.238148,2026-01-30T02:20:24.238148,2026-01-30T02:50:24.238148,PASS,False,49.8
BATCH-20260129-05,AVALANCHE_X1,2026-01-29T21:35:24.238148,2026-01-29T23:35:24.238148,2026-01-30T00:05:24.238148,2026-01-30T04:05:24.238148,2026-01-30T04:20:24.238148,2026-01-30T05:20:24.238148,2026-01-30T05:50:24.238148,PASS,False,50.6
BATCH-20260129-06,AVALANCHE_X1,2026-01-30T00:35:24.238148,2026-01-30T02:35:24.238148,2026-01-30T03:05:24.238148,2026-01-30T07:05:24.238148,2026-01-30T07:20:24.238148,2026-01-30T08:20:24.238148,2026-01-30T08:50:24.238148,PASS,False,13.7
BATCH-20260129-07,AVALANCHE_X1,2026-01-30T03:35:24.238148,2026-01-30T05:35:24.238148,2026-01-30T06:05:24.238148,2026-01-30T10:05:24.238148,2026-01-30T10:20:24.238148,2026-01-30T11:20:24.238148,2026-01-30T11:50:24.238148,PASS,False,25.5
BATCH-20260129-08,AVALANCHE_X1,2026-01-30T06:35:24.238148,2026-01-30T08:35:24.238148,2026-01-30T09:05:24.238148,2026-01-30T13:05:24.238148,2026-01-30T13:20:24.238148,2026-01-30T14:20:24.238148,2026-01-30T14:50:24.238148,PASS,False,20.3
BATCH-20260130-01,AVALANCHE_X1,2026-01-30T09:35:24.238148,2026-01-30T11:35:24.238148,2026-01-30T12:05:24.238148,2026-01-30T16:05:24.238148,2026-01-30T16:20:24.238148,2026-01-30T17:20:24.238148,2026-01-30T17:50:24.238148,PASS,False,14.3
BATCH-20260130-02,AVALANCHE_X1,2026-01-30T12:35:24.238148,2026-01-30T14:35:24.238148,2026-01-30T15:05:24.238148,2026-01-30T19:05:24.238148,2026-01-30T19:20:24.238148,2026-01-30T20:20:24.238148,2026-01-30T20:50:24.238148,PASS,False,25.1
BATCH-20260130-03,AVALANCHE_X1,2026-01-30T15:35:24.238148,2026-01-30T17:35:24.238148,2026-01-30T18:05:24.238148,2026-01-30T22:05:24.238148,2026-01-30T22:20:24.238148,2026-01-30T23:20:24.238148,2026-01-30T23:50:24.238148,PASS,False,18.5
BATCH-20260130-04,AVALANCHE_X1,2026-01-30T18:35:24.238148,2026-01-30T20:35:24.238148,2026-01-30T21:05:24.238148,2026-01-31T01:05:24.238148,2026-01-31T01:20:24.238148,2026-01-31T02:20:24.238148,2026-01-31T02:50:24.238148,PASS,False,31.6
BATCH-20260130-05,AVALANCHE_X1,2026-01-30T21:35:24.238148,2026-01-30T23:35:24.238148,2026-01-31T00:05:24.238148,2026-01-31T04:05:24.238148,2026-01-31T04:20:24.238148,2026-01-31T05:20:24.238148,2026-01-31T05:50:24.238148,PASS,False,18.7
BATCH-20260130-06,AVALANCHE_X1,2026-01-31T00:35:24.238148,2026-01-31T02:35:24.238148,2026-01-31T03:05:24.238148,2026-01-31T07:05:24.238148,2026-01-31T07:20:24.238148,2026-01-31T08:20:24.238148,2026-01-31T08:50:24.238148,PASS,False,21.8
BATCH-20260130-07,AVALANCHE_X1,2026-01-31T03:35:24.238148,2026-01-31T05:35:24.238148,2026-01-31T06:05:24.238148,2026-01-31T10:05:24.238148,2026-01-31T10:20:24.238148,2026-01-31T11:20:24.238148,2026-01-31T11:50:24.238148,PASS,False,35.2
